Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,TXN_Prefix,TXN_Number
Txn_3723007,Tea,3,1.5,4.5,Digital Wallet,In-Store,2023-05-18,TXN,3723007
Txn_7922392,Sandwich,3,4,12,Not Provided,Not Provided,2023-05-03,TXN,7922392
Txn_7498727,Salad,3,5,15,Cash,Not Provided,2023-11-06,TXN,7498727
Txn_1222338,Cookie,1,1,1,Not Provided,In-Store,2023-10-11,TXN,1222338
Txn_6878866,Smoothie,3,4,12,Credit Card,Not Provided,2023-02-25,TXN,6878866
Txn_1260335,Cookie,4,1,4,Digital Wallet,In-Store,Date Not Recorded,TXN,1260335
Txn_9223242,Smoothie,2,4,8,Not Provided,Not Provided,2023-09-10,TXN,9223242
Txn_6244211,Smoothie,2,4,8,Not Provided,Not Provided,2023-08-11,TXN,6244211
Txn_5446858,Not Provided,1,1,1,Cash,In-Store,2023-11-07,TXN,5446858
Txn_4612864,Tea,3,1.5,4.5,Not Provided,Not Provided,2023-02-14,TXN,4612864
Txn_5411381,Cookie,3,1,1,Not Provided,Not Provided,2023-04-28,TXN,5411381
Txn_3047598,Cookie,1,1,1,Not Provided,Not Provided,2023-09-06,TXN,3047598
Txn_5754317,Coffee,2,2,4,Credit Card,Takeaway,2023-01-10,TXN,5754317
Txn_7496926,Sandwich,3,4,12,Not Provided,In-Store,2023-04-23,TXN,7496926
Txn_1726858,Smoothie,3,4,12,Cash,In-Store,Date Not Recorded,TXN,1726858
Txn_7559388,Salad,4,5,20,Digital Wallet,Takeaway,2023-02-26,TXN,7559388
Txn_8540499,Cookie,3,1,3,Cash,In-Store,2023-01-22,TXN,8540499
Txn_4225756,Cookie,3,1,3,Not Provided,In-Store,2023-03-10,TXN,4225756
Txn_6795640,Cookie,4,1,4,Digital Wallet,Takeaway,2023-01-28,TXN,6795640
Txn_6702428,Coffee,5,2,10,Cash,Takeaway,2023-08-11,TXN,6702428
Txn_8955259,Not Provided,2,4,8,Credit Card,Not Provided,2023-11-18,TXN,8955259
Txn_4639319,Coffee,5,2,10,Cash,Not Provided,2023-01-09,TXN,4639319
Txn_5997803,Coffee,5,2,10,Not Provided,In-Store,2023-12-03,TXN,5997803
Txn_1340956,Not Provided,4,2,8,Not Provided,Not Provided,2023-10-26,TXN,1340956
Txn_1259671,Sandwich,3,4,12,Digital Wallet,In-Store,2023-10-08,TXN,1259671
Txn_8319993,Juice,1,3,3,Digital Wallet,Not Provided,2023-08-06,TXN,8319993
Txn_8894157,Sandwich,4,4,16,Credit Card,Not Provided,Date Not Recorded,TXN,8894157
Txn_5523450,Salad,5,5,25,Credit Card,Takeaway,2023-07-02,TXN,5523450
Txn_7838964,Sandwich,3,4,12,Credit Card,In-Store,2023-06-15,TXN,7838964
Txn_2773987,Smoothie,5,4,20,Not Provided,Not Provided,2023-01-11,TXN,2773987
Txn_1158829,Tea,1,1.5,1.5,Credit Card,Not Provided,2023-10-02,TXN,1158829
Txn_2523298,Not Provided,4,3,6,Not Provided,In-Store,2023-03-25,TXN,2523298
Txn_8685737,Smoothie,2,4,8,Not Provided,In-Store,2023-11-02,TXN,8685737
Txn_5634135,Cookie,2,1,2,Not Provided,Not Provided,2023-01-27,TXN,5634135
Txn_1524626,Smoothie,2,4,8,Digital Wallet,Not Provided,2023-12-29,TXN,1524626
Txn_7275407,Smoothie,2,4,8,Digital Wallet,In-Store,2023-10-20,TXN,7275407
Txn_2889622,Juice,4,3,12,Credit Card,Not Provided,2023-11-01,TXN,2889622
Txn_6849113,Cookie,3,1,1,Credit Card,Not Provided,2023-07-14,TXN,6849113
Txn_2265316,Cookie,3,1,3,Credit Card,In-Store,2023-12-29,TXN,2265316
Txn_9472241,Salad,3,5,15,Cash,Takeaway,2023-06-30,TXN,9472241
Txn_7345414,Salad,1,5,5,Not Provided,Not Provided,2023-02-15,TXN,7345414
Txn_4473352,Cake,1,3,3,Not Provided,In-Store,2023-11-16,TXN,4473352
Txn_2814363,Tea,2,1.5,3,Not Provided,Not Provided,2023-07-02,TXN,2814363
Txn_1846004,Juice,3,3,9,Cash,In-Store,2023-05-21,TXN,1846004
Txn_7140471,Cake,1,3,3,Credit Card,Not Provided,2023-05-25,TXN,7140471
Txn_3119542,Smoothie,1,4,4,Credit Card,Not Provided,2023-10-31,TXN,3119542
Txn_7773968,Sandwich,5,4,20,Digital Wallet,Takeaway,2023-02-24,TXN,7773968
Txn_9081088,Tea,2,1.5,3,Cash,Takeaway,2023-02-27,TXN,9081088
Txn_8559167,Sandwich,5,4,,Not Provided,Takeaway,2023-12-09,TXN,8559167
Txn_1130191,Smoothie,2,4,8,Cash,In-Store,2023-04-06,TXN,1130191
Txn_5215451,Sandwich,5,4,20,Digital Wallet,Not Provided,2023-11-02,TXN,5215451
Txn_1040764,Coffee,3,2,6,Cash,Takeaway,2023-07-27,TXN,1040764
Txn_5457133,Juice,5,3,15,Not Provided,In-Store,2023-03-03,TXN,5457133
Txn_8365478,Not Provided,3,4,12,Cash,Takeaway,2023-02-06,TXN,8365478
Txn_2100697,Coffee,3,2,6,Digital Wallet,Takeaway,2023-09-19,TXN,2100697
Txn_7676968,Smoothie,4,4,16,Not Provided,In-Store,2023-02-21,TXN,7676968
Txn_5726998,Cake,3,3,9,Credit Card,Not Provided,2023-08-12,TXN,5726998
Txn_4134594,Sandwich,3,4,12,Digital Wallet,In-Store,2023-09-27,TXN,4134594
Txn_5079340,Cookie,4,1,4,Cash,In-Store,2023-08-18,TXN,5079340
Txn_8276635,Not Provided,4,4,16,Digital Wallet,Takeaway,2023-12-16,TXN,8276635
Txn_1380601,Tea,4,1.5,6,Digital Wallet,In-Store,2023-03-11,TXN,1380601
Txn_3959152,Juice,1,3,3,Not Provided,In-Store,2023-05-21,TXN,3959152
Txn_7776739,Tea,2,1.5,3,Not Provided,Takeaway,2023-02-23,TXN,7776739
Txn_7569615,Not Provided,2,3,6,Cash,Takeaway,2023-06-07,TXN,7569615
Txn_8703771,Cake,5,3,15,Not Provided,In-Store,2023-05-12,TXN,8703771
Txn_2052395,Smoothie,3,4,12,Credit Card,In-Store,2023-07-06,TXN,2052395
Txn_9421441,Not Provided,2,4,8,Cash,Not Provided,2023-06-20,TXN,9421441
Txn_9065402,Not Provided,1,5,5,Cash,Takeaway,2023-12-22,TXN,9065402
Txn_3638955,Cookie,2,1,2,Cash,Takeaway,2023-09-02,TXN,3638955
Txn_2635532,Not Provided,4,4,16,Cash,Takeaway,2023-01-14,TXN,2635532
Txn_8256593,Salad,2,5,10,Digital Wallet,Takeaway,2023-08-09,TXN,8256593
Txn_9271457,Cake,3,3,9,Digital Wallet,In-Store,2023-02-27,TXN,9271457
Txn_5392603,Coffee,1,2,2,Cash,In-Store,2023-05-14,TXN,5392603
Txn_6319728,Coffee,3,2,4,Credit Card,In-Store,2023-07-18,TXN,6319728
Txn_9263299,Cookie,2,1,2,Credit Card,Takeaway,2023-10-08,TXN,9263299
Txn_2301505,Cake,5,3,15,Digital Wallet,Not Provided,2023-03-21,TXN,2301505
Txn_5895177,Cake,5,3,15,Not Provided,Not Provided,2023-08-16,TXN,5895177
Txn_8751516,Tea,3,1.5,4.5,Cash,Takeaway,Date Not Recorded,TXN,8751516
Txn_8147357,Tea,5,1.5,7.5,Not Provided,Takeaway,2023-04-20,TXN,8147357
Txn_1436343,Cookie,1,1,1,Credit Card,In-Store,2023-11-26,TXN,1436343
Txn_2214698,Salad,4,5,20,Credit Card,Not Provided,2023-10-10,TXN,2214698
Txn_7480234,Salad,1,5,5,Cash,Takeaway,2023-05-10,TXN,7480234
Txn_3283097,Not Provided,5,2,10,Cash,Takeaway,2023-02-28,TXN,3283097
Txn_2633602,Not Provided,2,3,6,Digital Wallet,In-Store,2023-02-02,TXN,2633602
Txn_3093219,Juice,5,3,,Cash,Not Provided,2023-01-28,TXN,3093219
Txn_3515730,Not Provided,1,1,1,Credit Card,Not Provided,2023-08-14,TXN,3515730
Txn_3665733,Coffee,5,2,10,Cash,Takeaway,Date Not Recorded,TXN,3665733
Txn_4010658,Tea,5,1.5,7.5,Not Provided,Not Provided,2023-09-26,TXN,4010658
Txn_1454467,Juice,3,3,9,Cash,In-Store,2023-03-15,TXN,1454467
Txn_2598728,Cake,2,3,6,Credit Card,Not Provided,2023-01-13,TXN,2598728
Txn_3390285,Tea,2,1.5,3,Not Provided,Takeaway,2023-02-06,TXN,3390285
Txn_8224079,Cookie,5,1,5,Cash,In-Store,2023-10-16,TXN,8224079
Txn_1916339,Cake,1,3,3,Cash,In-Store,2023-07-15,TXN,1916339
Txn_8611035,Sandwich,5,4,20,Digital Wallet,In-Store,2023-05-28,TXN,8611035
Txn_3595735,Tea,4,1.5,6,Digital Wallet,Takeaway,2023-03-26,TXN,3595735
Txn_4884822,Cookie,1,1,1,Credit Card,Not Provided,2023-04-23,TXN,4884822
Txn_3668051,Cake,1,3,3,Not Provided,Not Provided,2023-11-17,TXN,3668051
Txn_6169633,Salad,4,5,20,Credit Card,Takeaway,2023-12-20,TXN,6169633
Txn_3884811,Coffee,4,2,8,Credit Card,Not Provided,2023-06-10,TXN,3884811
Txn_7050740,Not Provided,1,3,3,Cash,Takeaway,2023-07-12,TXN,7050740
Txn_1234097,Cookie,4,1,4,Cash,Not Provided,2023-12-04,TXN,1234097
Txn_4518102,Tea,5,1.5,7.5,Credit Card,In-Store,2023-02-08,TXN,4518102
Txn_5939055,Coffee,3,2,,Not Provided,Takeaway,2023-10-21,TXN,5939055
Txn_7809183,Not Provided,4,1,4,Digital Wallet,Takeaway,2023-09-08,TXN,7809183
Txn_6071202,Not Provided,1,1,1,Cash,In-Store,2023-06-07,TXN,6071202
Txn_8158496,Tea,4,1.5,6,Cash,Not Provided,2023-06-19,TXN,8158496
Txn_2726848,Cake,5,3,,Credit Card,Not Provided,2023-09-11,TXN,2726848
Txn_3666858,Cake,4,3,12,Credit Card,In-Store,2023-12-27,TXN,3666858
Txn_5499915,Cookie,2,1,2,Digital Wallet,Takeaway,2023-02-01,TXN,5499915
Txn_4660753,Juice,3,3,3,Credit Card,Takeaway,2023-10-04,TXN,4660753
Txn_8089522,Sandwich,4,4,16,Cash,Takeaway,2023-02-12,TXN,8089522
Txn_1564754,Salad,3,5,15,Digital Wallet,In-Store,2023-03-14,TXN,1564754
Txn_1824506,Cake,1,3,3,Cash,In-Store,2023-03-02,TXN,1824506
Txn_3229758,Coffee,4,2,8,Cash,Takeaway,Date Not Recorded,TXN,3229758
Txn_3677592,Sandwich,2,4,8,Cash,Not Provided,2023-05-29,TXN,3677592
Txn_1002457,Cookie,5,1,5,Digital Wallet,Takeaway,2023-09-29,TXN,1002457
Txn_8056263,Smoothie,5,4,20,Not Provided,In-Store,2023-04-20,TXN,8056263
Txn_4732351,Sandwich,1,4,4,Digital Wallet,In-Store,2023-04-22,TXN,4732351
Txn_8049191,Cake,3,3,9,Credit Card,Not Provided,2023-07-31,TXN,8049191
Txn_4980036,Cake,2,3,6,Cash,Takeaway,2023-01-05,TXN,4980036
Txn_3022839,Coffee,5,2,10,Digital Wallet,Takeaway,2023-08-25,TXN,3022839
Txn_7701070,Coffee,5,2,10,Credit Card,Takeaway,2023-07-28,TXN,7701070
Txn_8048037,Sandwich,2,4,8,Digital Wallet,Takeaway,2023-03-31,TXN,8048037
Txn_4619029,Sandwich,3,4,12,Credit Card,In-Store,Date Not Recorded,TXN,4619029
Txn_4444463,Cake,4,3,12,Not Provided,Not Provided,2023-05-16,TXN,4444463
Txn_1887522,Sandwich,4,4,16,Cash,In-Store,2023-02-20,TXN,1887522
Txn_6908953,Tea,1,1.5,1.5,Not Provided,In-Store,2023-12-08,TXN,6908953
Txn_4759769,Sandwich,1,4,4,Not Provided,In-Store,2023-08-03,TXN,4759769
Txn_2254479,Tea,2,1.5,3,Not Provided,Takeaway,2023-08-03,TXN,2254479
Txn_7555408,Salad,2,5,10,Not Provided,In-Store,2023-06-06,TXN,7555408
Txn_6857943,Cake,5,3,15,Not Provided,Takeaway,2023-01-08,TXN,6857943
Txn_4796350,Not Provided,3,4,12,Not Provided,Takeaway,Date Not Recorded,TXN,4796350
Txn_9552845,Sandwich,3,4,12,Cash,Not Provided,2023-02-18,TXN,9552845
Txn_6769465,Juice,5,3,15,Digital Wallet,In-Store,2023-06-13,TXN,6769465
Txn_7438831,Coffee,5,2,10,Not Provided,Not Provided,2023-12-24,TXN,7438831
Txn_3871837,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-12-15,TXN,3871837
Txn_3656762,Sandwich,2,4,8,Not Provided,Takeaway,2023-07-31,TXN,3656762
Txn_4980282,Cake,1,3,3,Digital Wallet,In-Store,2023-10-22,TXN,4980282
Txn_3580786,Tea,1,1.5,1.5,Not Provided,In-Store,2023-03-28,TXN,3580786
Txn_4355728,Not Provided,4,3,12,Credit Card,Not Provided,2023-03-06,TXN,4355728
Txn_2508476,Smoothie,5,4,20,Cash,Not Provided,2023-04-14,TXN,2508476
Txn_1325631,Cake,4,3,12,Credit Card,In-Store,2023-02-11,TXN,1325631
Txn_8209125,Cookie,3,1,3,Credit Card,Takeaway,2023-01-30,TXN,8209125
Txn_1751164,Salad,2,5,10,Cash,Not Provided,2023-09-11,TXN,1751164
Txn_3730415,Cake,4,3,12,Credit Card,Takeaway,2023-04-09,TXN,3730415
Txn_4134253,Tea,4,1.5,6,Cash,In-Store,2023-10-07,TXN,4134253
Txn_3256497,Coffee,2,2,4,Cash,Not Provided,2023-08-20,TXN,3256497
Txn_8763180,Smoothie,1,4,4,Not Provided,Takeaway,2023-04-16,TXN,8763180
Txn_3219175,Sandwich,5,4,20,Not Provided,Not Provided,2023-02-23,TXN,3219175
Txn_6234872,Smoothie,1,4,,Not Provided,Not Provided,2023-12-23,TXN,6234872
Txn_7919440,Tea,4,1.5,6,Cash,Not Provided,2023-08-19,TXN,7919440
Txn_7558641,Coffee,1,2,2,Digital Wallet,In-Store,2023-12-22,TXN,7558641
Txn_9940220,Juice,2,3,6,Not Provided,Takeaway,2023-03-05,TXN,9940220
Txn_8805984,Juice,2,3,6,Credit Card,Takeaway,Date Not Recorded,TXN,8805984
Txn_2130483,Tea,4,1.5,6,Cash,Not Provided,2023-11-25,TXN,2130483
Txn_1972584,Sandwich,5,4,20,Digital Wallet,Not Provided,2023-07-10,TXN,1972584
Txn_3150792,Coffee,5,2,10,Cash,Not Provided,2023-07-02,TXN,3150792
Txn_2980008,Cake,3,3,9,Digital Wallet,Not Provided,2023-11-17,TXN,2980008
Txn_5511805,Juice,1,3,,Not Provided,Takeaway,2023-06-03,TXN,5511805
Txn_7292548,Cookie,4,1,4,Digital Wallet,Not Provided,2023-03-24,TXN,7292548
Txn_2169664,Smoothie,1,4,4,Cash,Not Provided,2023-07-23,TXN,2169664
Txn_3234877,Coffee,4,2,8,Cash,Takeaway,2023-07-29,TXN,3234877
Txn_6368719,Cake,4,3,12,Credit Card,Takeaway,2023-01-03,TXN,6368719
Txn_8852585,Sandwich,4,4,16,Credit Card,Takeaway,2023-01-05,TXN,8852585
Txn_9201010,Salad,1,5,5,Credit Card,Takeaway,2023-03-15,TXN,9201010
Txn_7817014,Cookie,1,1,1,Digital Wallet,Takeaway,Date Not Recorded,TXN,7817014
Txn_2873990,Sandwich,2,4,8,Not Provided,Not Provided,2023-03-12,TXN,2873990
Txn_3088796,Sandwich,4,4,16,Credit Card,Not Provided,2023-08-16,TXN,3088796
Txn_3414935,Coffee,4,2,8,Not Provided,In-Store,2023-08-03,TXN,3414935
Txn_3607652,Salad,4,5,20,Digital Wallet,In-Store,2023-06-05,TXN,3607652
Txn_8502094,Juice,5,3,15,Credit Card,In-Store,2023-03-21,TXN,8502094
Txn_9068244,Sandwich,5,4,20,Digital Wallet,Takeaway,2023-10-19,TXN,9068244
Txn_2696664,Cookie,5,1,5,Not Provided,In-Store,2023-01-07,TXN,2696664
Txn_7661609,Not Provided,1,3,3,Not Provided,In-Store,2023-11-29,TXN,7661609
Txn_7633490,Cookie,1,1,1,Cash,Takeaway,2023-10-27,TXN,7633490
Txn_9292230,Tea,4,1.5,6,Credit Card,In-Store,2023-07-14,TXN,9292230
Txn_1664665,Not Provided,3,3,9,Credit Card,In-Store,2023-05-21,TXN,1664665
Txn_5081978,Cake,1,3,3,Not Provided,In-Store,2023-10-19,TXN,5081978
Txn_7314409,Smoothie,5,4,20,Credit Card,Not Provided,2023-08-06,TXN,7314409
Txn_4573576,Not Provided,2,3,6,Cash,In-Store,2023-07-05,TXN,4573576
Txn_5645919,Coffee,3,2,6,Credit Card,Not Provided,2023-01-17,TXN,5645919
Txn_8006668,Tea,4,1.5,6,Credit Card,In-Store,2023-12-22,TXN,8006668
Txn_8818168,Juice,4,3,12,Digital Wallet,Not Provided,2023-07-20,TXN,8818168
Txn_4369043,Juice,2,3,6,Cash,Not Provided,2023-03-25,TXN,4369043
Txn_3560062,Cookie,1,1,1,Cash,In-Store,2023-03-20,TXN,3560062
Txn_4769307,Tea,5,1.5,7.5,Digital Wallet,Not Provided,2023-12-24,TXN,4769307
Txn_7270652,Sandwich,1,4,4,Not Provided,Takeaway,2023-05-14,TXN,7270652
Txn_4991815,Cake,5,3,15,Cash,Not Provided,2023-11-06,TXN,4991815
Txn_6360132,Sandwich,4,4,16,Cash,Takeaway,2023-09-16,TXN,6360132
Txn_8199829,Cake,2,3,6,Credit Card,Not Provided,2023-07-29,TXN,8199829
Txn_9166449,Not Provided,4,1,4,Not Provided,Takeaway,2023-07-31,TXN,9166449
Txn_7864939,Sandwich,3,4,12,Digital Wallet,In-Store,2023-08-19,TXN,7864939
Txn_2640701,Salad,3,5,15,Not Provided,Takeaway,2023-05-07,TXN,2640701
Txn_3740963,Salad,2,5,10,Digital Wallet,Takeaway,2023-01-22,TXN,3740963
Txn_8101633,Sandwich,2,4,8,Not Provided,In-Store,2023-08-10,TXN,8101633
Txn_6063966,Juice,2,3,6,Digital Wallet,Takeaway,2023-10-24,TXN,6063966
Txn_3779640,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-05-16,TXN,3779640
Txn_8278833,Cake,3,3,9,Not Provided,Not Provided,2023-02-26,TXN,8278833
Txn_8778598,Sandwich,3,4,12,Cash,Not Provided,2023-09-02,TXN,8778598
Txn_7550103,Cake,5,3,15,Not Provided,Takeaway,2023-01-19,TXN,7550103
Txn_3664656,Cookie,5,1,5,Not Provided,Takeaway,2023-08-13,TXN,3664656
Txn_7296560,Juice,2,3,6,Not Provided,Not Provided,2023-10-20,TXN,7296560
Txn_8136881,Salad,3,5,15,Cash,In-Store,2023-08-28,TXN,8136881
Txn_3981449,Smoothie,2,4,8,Cash,In-Store,2023-06-21,TXN,3981449
Txn_5427506,Cake,3,3,9,Cash,Takeaway,2023-09-15,TXN,5427506
Txn_2641386,Sandwich,3,4,12,Not Provided,Takeaway,2023-03-25,TXN,2641386
Txn_1485417,Cookie,3,1,3,Cash,In-Store,Date Not Recorded,TXN,1485417
Txn_4033802,Tea,3,1.5,4.5,Cash,Takeaway,2023-03-02,TXN,4033802
Txn_7752124,Not Provided,3,4,12,Credit Card,Not Provided,2023-12-09,TXN,7752124
Txn_9762324,Cake,2,3,6,Cash,In-Store,Date Not Recorded,TXN,9762324
Txn_1628509,Smoothie,5,4,20,Not Provided,Takeaway,Date Not Recorded,TXN,1628509
Txn_8259257,Tea,3,1.5,3,Not Provided,In-Store,2023-12-13,TXN,8259257
Txn_4183823,Sandwich,4,4,16,Credit Card,Not Provided,2023-03-28,TXN,4183823
Txn_2239041,Not Provided,4,1.5,6,Not Provided,In-Store,2023-10-24,TXN,2239041
Txn_4696439,Cookie,1,1,1,Cash,In-Store,2023-05-27,TXN,4696439
Txn_8826983,Smoothie,5,4,20,Cash,In-Store,2023-01-14,TXN,8826983
Txn_8267034,Juice,2,3,6,Not Provided,Takeaway,2023-06-20,TXN,8267034
Txn_1959334,Coffee,3,2,6,Not Provided,Not Provided,2023-06-29,TXN,1959334
Txn_6842808,Tea,2,1.5,3,Not Provided,Not Provided,2023-10-22,TXN,6842808
Txn_2947822,Cake,4,3,12,Digital Wallet,In-Store,2023-10-27,TXN,2947822
Txn_5531712,Not Provided,2,1.5,3,Cash,Not Provided,2023-01-09,TXN,5531712
Txn_2148838,Sandwich,2,4,8,Credit Card,Not Provided,2023-08-05,TXN,2148838
Txn_1330506,Cookie,3,1,3,Digital Wallet,Not Provided,2023-11-10,TXN,1330506
Txn_5898743,Juice,4,3,,Not Provided,Takeaway,Date Not Recorded,TXN,5898743
Txn_8957369,Salad,4,5,20,Digital Wallet,Not Provided,2023-10-18,TXN,8957369
Txn_9340653,Smoothie,1,4,4,Digital Wallet,Not Provided,2023-10-19,TXN,9340653
Txn_2493446,Sandwich,1,4,4,Cash,Takeaway,2023-05-19,TXN,2493446
Txn_4538354,Juice,3,3,9,Cash,Takeaway,2023-04-21,TXN,4538354
Txn_7098730,Cake,2,3,6,Digital Wallet,Not Provided,2023-11-10,TXN,7098730
Txn_7533411,Cookie,3,1,1,Digital Wallet,In-Store,2023-11-09,TXN,7533411
Txn_2690314,Tea,5,1.5,7.5,Cash,In-Store,2023-08-10,TXN,2690314
Txn_8171171,Coffee,1,2,2,Not Provided,Takeaway,2023-05-13,TXN,8171171
Txn_3791639,Not Provided,4,3,12,Digital Wallet,Not Provided,Date Not Recorded,TXN,3791639
Txn_2968827,Salad,5,5,25,Digital Wallet,Takeaway,2023-09-14,TXN,2968827
Txn_4546375,Not Provided,1,5,5,Credit Card,Not Provided,2023-02-20,TXN,4546375
Txn_1387401,Cookie,4,1,4,Cash,In-Store,2023-10-19,TXN,1387401
Txn_6727029,Tea,2,1.5,3,Not Provided,Takeaway,2023-07-07,TXN,6727029
Txn_3917193,Juice,5,3,15,Credit Card,Takeaway,2023-11-17,TXN,3917193
Txn_8518516,Sandwich,4,4,16,Not Provided,Not Provided,2023-08-16,TXN,8518516
Txn_2062854,Sandwich,4,4,16,Digital Wallet,Takeaway,2023-12-01,TXN,2062854
Txn_4075863,Smoothie,3,4,,Cash,Takeaway,2023-05-21,TXN,4075863
Txn_5624860,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-08-22,TXN,5624860
Txn_4621665,Smoothie,5,4,20,Not Provided,Not Provided,2023-01-17,TXN,4621665
Txn_6669417,Salad,5,5,25,Not Provided,Takeaway,2023-01-03,TXN,6669417
Txn_7837381,Sandwich,5,4,20,Not Provided,Takeaway,2023-07-17,TXN,7837381
Txn_1725926,Juice,5,3,15,Credit Card,Not Provided,2023-12-23,TXN,1725926
Txn_3403173,Salad,1,5,5,Not Provided,Not Provided,2023-06-24,TXN,3403173
Txn_4186681,Not Provided,4,3,6,Digital Wallet,Not Provided,2023-05-24,TXN,4186681
Txn_4152036,Not Provided,3,3,6,Cash,Not Provided,Date Not Recorded,TXN,4152036
Txn_4059912,Not Provided,3,4,12,Not Provided,Not Provided,2023-04-21,TXN,4059912
Txn_3381656,Cake,5,3,15,Cash,Takeaway,2023-10-26,TXN,3381656
Txn_9956154,Cake,4,3,12,Not Provided,In-Store,2023-05-11,TXN,9956154
Txn_7110444,Not Provided,4,5,20,Cash,Not Provided,2023-12-07,TXN,7110444
Txn_6250692,Sandwich,1,4,4,Not Provided,Not Provided,2023-09-01,TXN,6250692
Txn_1183995,Salad,5,5,25,Digital Wallet,Takeaway,2023-03-28,TXN,1183995
Txn_9452225,Tea,1,1.5,1.5,Not Provided,In-Store,2023-02-26,TXN,9452225
Txn_9113574,Coffee,4,2,8,Not Provided,In-Store,2023-01-04,TXN,9113574
Txn_5813015,Cookie,5,1,5,Digital Wallet,Not Provided,2023-10-07,TXN,5813015
Txn_3213035,Smoothie,4,4,16,Not Provided,In-Store,2023-05-21,TXN,3213035
Txn_3789752,Juice,3,3,9,Digital Wallet,Takeaway,2023-12-16,TXN,3789752
Txn_7578769,Sandwich,5,4,20,Digital Wallet,Takeaway,2023-01-30,TXN,7578769
Txn_3515664,Coffee,2,2,4,Cash,Takeaway,2023-09-25,TXN,3515664
Txn_6209258,Juice,1,3,3,Credit Card,Not Provided,2023-03-06,TXN,6209258
Txn_8594004,Cookie,4,1,4,Credit Card,Not Provided,2023-02-25,TXN,8594004
Txn_6422433,Sandwich,5,4,20,Digital Wallet,Takeaway,2023-05-09,TXN,6422433
Txn_2865033,Coffee,2,2,4,Cash,Not Provided,2023-08-03,TXN,2865033
Txn_5547519,Salad,4,5,20,Not Provided,In-Store,2023-05-13,TXN,5547519
Txn_2392263,Salad,5,5,25,Not Provided,Takeaway,2023-02-08,TXN,2392263
Txn_3810451,Juice,4,3,12,Not Provided,Not Provided,Date Not Recorded,TXN,3810451
Txn_4669664,Cookie,1,1,1,Digital Wallet,In-Store,2023-12-21,TXN,4669664
Txn_9470612,Cake,3,3,9,Not Provided,Takeaway,2023-04-30,TXN,9470612
Txn_7507962,Smoothie,4,4,16,Not Provided,Not Provided,2023-06-22,TXN,7507962
Txn_1109715,Cake,1,3,3,Not Provided,In-Store,2023-07-15,TXN,1109715
Txn_8320245,Tea,3,1.5,4.5,Not Provided,Takeaway,2023-04-09,TXN,8320245
Txn_5904646,Smoothie,1,4,4,Not Provided,Not Provided,2023-03-26,TXN,5904646
Txn_4498526,Smoothie,3,4,12,Credit Card,Not Provided,2023-06-20,TXN,4498526
Txn_2744907,Salad,2,5,10,Digital Wallet,Not Provided,Date Not Recorded,TXN,2744907
Txn_5209585,Tea,2,1.5,3,Not Provided,Takeaway,2023-08-12,TXN,5209585
Txn_2213556,Coffee,1,2,2,Cash,In-Store,2023-05-30,TXN,2213556
Txn_3826038,Salad,1,5,5,Cash,Takeaway,2023-10-20,TXN,3826038
Txn_7596587,Tea,3,1.5,4.5,Credit Card,Not Provided,2023-02-08,TXN,7596587
Txn_7380277,Sandwich,4,4,16,Digital Wallet,Takeaway,2023-04-24,TXN,7380277
Txn_1353479,Smoothie,4,4,16,Cash,Not Provided,2023-09-20,TXN,1353479
Txn_6054137,Juice,3,3,9,Not Provided,In-Store,2023-05-09,TXN,6054137
Txn_7609853,Sandwich,3,4,4,Digital Wallet,In-Store,2023-04-22,TXN,7609853
Txn_9266394,Cookie,2,1,2,Credit Card,In-Store,2023-07-12,TXN,9266394
Txn_5448157,Not Provided,3,1,3,Credit Card,Not Provided,2023-01-11,TXN,5448157
Txn_8298311,Tea,2,1.5,3,Digital Wallet,In-Store,Date Not Recorded,TXN,8298311
Txn_6744866,Tea,4,1.5,6,Not Provided,Takeaway,Date Not Recorded,TXN,6744866
Txn_6152588,Coffee,3,2,6,Cash,Takeaway,2023-11-21,TXN,6152588
Txn_6569656,Not Provided,5,1,5,Cash,Not Provided,2023-02-28,TXN,6569656
Txn_2156206,Smoothie,2,4,8,Not Provided,Not Provided,2023-02-04,TXN,2156206
Txn_3142258,Salad,4,5,,Not Provided,Takeaway,2023-11-03,TXN,3142258
Txn_5739806,Smoothie,3,4,12,Credit Card,In-Store,2023-09-18,TXN,5739806
Txn_9228978,Coffee,5,2,10,Digital Wallet,In-Store,2023-02-09,TXN,9228978
Txn_5897205,Cookie,1,1,1,Not Provided,In-Store,2023-06-10,TXN,5897205
Txn_1556652,Cake,5,3,15,Digital Wallet,Not Provided,2023-04-06,TXN,1556652
Txn_8608765,Salad,4,5,20,Credit Card,Not Provided,2023-09-02,TXN,8608765
Txn_8764825,Smoothie,3,4,12,Cash,Not Provided,Date Not Recorded,TXN,8764825
Txn_7353972,Not Provided,4,3,12,Cash,In-Store,2023-02-02,TXN,7353972
Txn_1124753,Salad,4,5,20,Digital Wallet,In-Store,2023-10-19,TXN,1124753
Txn_9410981,Cookie,2,1,2,Not Provided,Takeaway,2023-02-07,TXN,9410981
